Peak Frequency: 0.00 Hz, Note: E, Octave: -178956970, at 9/30/2024 12:10:54 PM
Peak Frequency: 228.46 Hz, Note: A#, Octave: 3, at 9/30/2024 12:11:23 PM
Peak Frequency: 228.46 Hz, Note: A#, Octave: 3, at 9/30/2024 12:11:23 PM
Peak Frequency: 228.46 Hz, Note: A#, Octave: 3, at 9/30/2024 12:11:23 PM
Peak Frequency: 228.46 Hz, Note: A#, Octave: 3, at 9/30/2024 12:11:23 PM
Peak Frequency: 228.46 Hz, Note: A#, Octave: 3, at 9/30/2024 12:11:23 PM
Peak Frequency: 228.46 Hz, Note: A#, Octave: 3, at 9/30/2024 12:11:23 PM
Peak Frequency: 228.46 Hz, Note: A#, Octave: 3, at 9/30/2024 12:11:23 PM
Peak Frequency: 228.46 Hz, Note: A#, Octave: 3, at 9/30/2024 12:11:23 PM
Peak Frequency: 228.46 Hz, Note: A#, Octave: 3, at 9/30/2024 12:11:23 PM
Peak Frequency: 228.46 Hz, Note: A#, Octave: 3, at 9/30/2024 12:11:23 PM
Peak Frequency: 228.46 Hz, Note: A#, Octave: 3, at 9/30/2024 12:11:23 PM
Peak Frequency: 228.46 Hz, Note: A#, Octave: 3, at 9/30/2024 12:11:23 PM
Peak Frequency: 228.46 Hz, Note: A#, Octave: 3, at 9/30/2024 12:11:23 PM
Peak Frequency: 228.46 Hz, Note: A#, Octave: 3, at 9/30/2024 12:11:23 PM
Peak Frequency: 228.46 Hz, Note: A#, Octave: 3, at 9/30/2024 12:11:23 PM
Peak Frequency: 228.46 Hz, Note: A#, Octave: 3, at 9/30/2024 12:11:23 PM
Peak Frequency: 228.46 Hz, Note: A#, Octave: 3, at 9/30/2024 12:11:23 PM
Peak Frequency: 228.46 Hz, Note: A#, Octave: 3, at 9/30/2024 12:11:23 PM
Peak Frequency: 228.46 Hz, Note: A#, Octave: 3, at 9/30/2024 12:11:23 PM
Peak Frequency: 228.46 Hz, Note: A#, Octave: 3, at 9/30/2024 12:11:23 PM
Peak Frequency: 228.46 Hz, Note: A#, Octave: 3, at 9/30/2024 12:11:23 PM
Peak Frequency: 228.46 Hz, Note: A#, Octave: 3, at 9/30/2024 12:11:23 PM
Peak Frequency: 228.46 Hz, Note: A#, Octave: 3, at 9/30/2024 12:11:23 PM
Peak Frequency: 228.46 Hz, Note: A#, Octave: 3, at 9/30/2024 12:11:23 PM
Peak Frequency: 0.00 Hz, Note: E, Octave: -178956970, at 10/9/2024 12:31:56 PM
Peak Frequency: 0.00 Hz, Note: E, Octave: -178956970, at 10/9/2024 12:31:56 PM
Peak Frequency: 0.00 Hz, Note: E, Octave: -178956970, at 10/9/2024 12:31:56 PM
Peak Frequency: 0.00 Hz, Note: E, Octave: -178956970, at 10/9/2024 12:31:56 PM
Peak Frequency: 0.00 Hz, Note: E, Octave: -178956970, at 10/9/2024 12:32:07 PM
Peak Frequency: 0.00 Hz, Note: E, Octave: -178956970, at 10/9/2024 12:32:07 PM
Peak Frequency: 0.00 Hz, Note: E, Octave: -178956970, at 10/9/2024 12:32:08 PM
Peak Frequency: 0.00 Hz, Note: E, Octave: -178956970, at 10/9/2024 12:32:08 PM
Peak Frequency: 0.00 Hz, Note: E, Octave: -178956970, at 10/9/2024 12:32:08 PM
Peak Frequency: 0.00 Hz, Note: E, Octave: -178956970, at 10/9/2024 12:32:08 PM
Peak Frequency: 234.32 Hz, Note: A#, Octave: 3, at 10/9/2024 12:32:08 PM
Peak Frequency: 210.89 Hz, Note: G#, Octave: 3, at 10/9/2024 12:32:08 PM
Peak Frequency: 421.77 Hz, Note: G#, Octave: 4, at 10/9/2024 12:32:08 PM
Peak Frequency: 398.34 Hz, Note: G, Octave: 4, at 10/9/2024 12:32:08 PM
Peak Frequency: 380.77 Hz, Note: F#, Octave: 4, at 10/9/2024 12:32:08 PM
Peak Frequency: 404.20 Hz, Note: G#, Octave: 4, at 10/9/2024 12:32:08 PM
Peak Frequency: 386.62 Hz, Note: G, Octave: 4, at 10/9/2024 12:32:08 PM
Peak Frequency: 0.00 Hz, Note: E, Octave: -178956970, at 10/9/2024 12:32:08 PM
Peak Frequency: 0.00 Hz, Note: E, Octave: -178956970, at 10/9/2024 12:32:08 PM
Peak Frequency: 0.00 Hz, Note: E, Octave: -178956970, at 10/9/2024 12:32:08 PM
Peak Frequency: 0.00 Hz, Note: E, Octave: -178956970, at 10/9/2024 12:32:08 PM
Peak Frequency: 462.78 Hz, Note: A#, Octave: 4, at 10/9/2024 12:32:08 PM
Peak Frequency: 503.78 Hz, Note: B, Octave: 4, at 10/9/2024 12:32:08 PM
Peak Frequency: 568.22 Hz, Note: C#, Octave: 5, at 10/9/2024 12:32:08 PM
Peak Frequency: 445.20 Hz, Note: A, Octave: 4, at 10/9/2024 12:32:08 PM
Peak Frequency: 468.64 Hz, Note: A#, Octave: 4, at 10/9/2024 12:32:09 PM
Peak Frequency: 345.62 Hz, Note: F, Octave: 4, at 10/9/2024 12:32:09 PM
Peak Frequency: 222.60 Hz, Note: A, Octave: 3, at 10/9/2024 12:32:09 PM
Peak Frequency: 210.89 Hz, Note: G#, Octave: 3, at 10/9/2024 12:32:09 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:32:09 PM
Peak Frequency: 199.17 Hz, Note: G, Octave: 3, at 10/9/2024 12:32:09 PM
Peak Frequency: 193.31 Hz, Note: G, Octave: 3, at 10/9/2024 12:32:09 PM
Peak Frequency: 134.73 Hz, Note: C#, Octave: 3, at 10/9/2024 12:32:09 PM
Peak Frequency: 187.45 Hz, Note: F#, Octave: 3, at 10/9/2024 12:32:09 PM
Peak Frequency: 181.60 Hz, Note: F#, Octave: 3, at 10/9/2024 12:32:09 PM
Peak Frequency: 427.63 Hz, Note: A, Octave: 4, at 10/9/2024 12:32:09 PM
Peak Frequency: 415.91 Hz, Note: G#, Octave: 4, at 10/9/2024 12:32:09 PM
Peak Frequency: 169.88 Hz, Note: F, Octave: 3, at 10/9/2024 12:32:09 PM
Peak Frequency: 210.89 Hz, Note: G#, Octave: 3, at 10/9/2024 12:32:09 PM
Peak Frequency: 181.60 Hz, Note: F#, Octave: 3, at 10/9/2024 12:32:09 PM
Peak Frequency: 199.17 Hz, Note: G, Octave: 3, at 10/9/2024 12:32:09 PM
Peak Frequency: 1,815.96 Hz, Note: A#, Octave: 6, at 10/9/2024 12:32:09 PM
Peak Frequency: 1,897.97 Hz, Note: A#, Octave: 6, at 10/9/2024 12:32:09 PM
Peak Frequency: 1,564.07 Hz, Note: G, Octave: 6, at 10/9/2024 12:32:09 PM
Peak Frequency: 128.87 Hz, Note: C, Octave: 3, at 10/9/2024 12:32:09 PM
Peak Frequency: 433.49 Hz, Note: A, Octave: 4, at 10/9/2024 12:32:09 PM
Peak Frequency: 222.60 Hz, Note: A, Octave: 3, at 10/9/2024 12:32:09 PM
Peak Frequency: 351.48 Hz, Note: F, Octave: 4, at 10/9/2024 12:32:09 PM
Peak Frequency: 99.59 Hz, Note: G, Octave: 2, at 10/9/2024 12:32:09 PM
Peak Frequency: 439.35 Hz, Note: A, Octave: 4, at 10/9/2024 12:32:09 PM
Peak Frequency: 439.35 Hz, Note: A, Octave: 4, at 10/9/2024 12:32:09 PM
Peak Frequency: 433.49 Hz, Note: A, Octave: 4, at 10/9/2024 12:32:09 PM
Peak Frequency: 433.49 Hz, Note: A, Octave: 4, at 10/9/2024 12:32:09 PM
Peak Frequency: 433.49 Hz, Note: A, Octave: 4, at 10/9/2024 12:32:09 PM
Peak Frequency: 222.60 Hz, Note: A, Octave: 3, at 10/9/2024 12:32:09 PM
Peak Frequency: 281.18 Hz, Note: C#, Octave: 4, at 10/9/2024 12:32:09 PM
Peak Frequency: 240.18 Hz, Note: B, Octave: 3, at 10/9/2024 12:32:09 PM
Peak Frequency: 228.46 Hz, Note: A#, Octave: 3, at 10/9/2024 12:32:09 PM
Peak Frequency: 468.64 Hz, Note: A#, Octave: 4, at 10/9/2024 12:32:10 PM
Peak Frequency: 269.47 Hz, Note: C#, Octave: 4, at 10/9/2024 12:32:10 PM
Peak Frequency: 228.46 Hz, Note: A#, Octave: 3, at 10/9/2024 12:32:10 PM
Peak Frequency: 439.35 Hz, Note: A, Octave: 4, at 10/9/2024 12:32:10 PM
Peak Frequency: 415.91 Hz, Note: G#, Octave: 4, at 10/9/2024 12:32:10 PM
Peak Frequency: 521.36 Hz, Note: C, Octave: 5, at 10/9/2024 12:32:10 PM
Peak Frequency: 152.31 Hz, Note: D#, Octave: 3, at 10/9/2024 12:32:10 PM
Peak Frequency: 1,364.90 Hz, Note: F, Octave: 6, at 10/9/2024 12:32:10 PM
Peak Frequency: 210.89 Hz, Note: G#, Octave: 3, at 10/9/2024 12:32:10 PM
Peak Frequency: 292.90 Hz, Note: D, Octave: 4, at 10/9/2024 12:32:10 PM
Peak Frequency: 234.32 Hz, Note: A#, Octave: 3, at 10/9/2024 12:32:10 PM
Peak Frequency: 281.18 Hz, Note: C#, Octave: 4, at 10/9/2024 12:32:10 PM
Peak Frequency: 263.61 Hz, Note: C, Octave: 4, at 10/9/2024 12:32:10 PM
Peak Frequency: 281.18 Hz, Note: C#, Octave: 4, at 10/9/2024 12:32:10 PM
Peak Frequency: 257.75 Hz, Note: C, Octave: 4, at 10/9/2024 12:32:10 PM
Peak Frequency: 263.61 Hz, Note: C, Octave: 4, at 10/9/2024 12:32:10 PM
Peak Frequency: 263.61 Hz, Note: C, Octave: 4, at 10/9/2024 12:32:10 PM
Peak Frequency: 257.75 Hz, Note: C, Octave: 4, at 10/9/2024 12:32:10 PM
Peak Frequency: 263.61 Hz, Note: C, Octave: 4, at 10/9/2024 12:32:10 PM
Peak Frequency: 269.47 Hz, Note: C#, Octave: 4, at 10/9/2024 12:32:10 PM
Peak Frequency: 257.75 Hz, Note: C, Octave: 4, at 10/9/2024 12:32:10 PM
Peak Frequency: 257.75 Hz, Note: C, Octave: 4, at 10/9/2024 12:32:10 PM
Peak Frequency: 240.18 Hz, Note: B, Octave: 3, at 10/9/2024 12:32:10 PM
Peak Frequency: 257.75 Hz, Note: C, Octave: 4, at 10/9/2024 12:32:10 PM
Peak Frequency: 263.61 Hz, Note: C, Octave: 4, at 10/9/2024 12:32:10 PM
Peak Frequency: 263.61 Hz, Note: C, Octave: 4, at 10/9/2024 12:32:10 PM
Peak Frequency: 257.75 Hz, Note: C, Octave: 4, at 10/9/2024 12:32:11 PM
Peak Frequency: 257.75 Hz, Note: C, Octave: 4, at 10/9/2024 12:32:11 PM
Peak Frequency: 263.61 Hz, Note: C, Octave: 4, at 10/9/2024 12:32:11 PM
Peak Frequency: 263.61 Hz, Note: C, Octave: 4, at 10/9/2024 12:32:11 PM
Peak Frequency: 257.75 Hz, Note: C, Octave: 4, at 10/9/2024 12:32:11 PM
Peak Frequency: 257.75 Hz, Note: C, Octave: 4, at 10/9/2024 12:32:11 PM
Peak Frequency: 257.75 Hz, Note: C, Octave: 4, at 10/9/2024 12:32:11 PM
Peak Frequency: 263.61 Hz, Note: C, Octave: 4, at 10/9/2024 12:32:11 PM
Peak Frequency: 263.61 Hz, Note: C, Octave: 4, at 10/9/2024 12:32:11 PM
Peak Frequency: 257.75 Hz, Note: C, Octave: 4, at 10/9/2024 12:32:11 PM
Peak Frequency: 386.62 Hz, Note: G, Octave: 4, at 10/9/2024 12:32:11 PM
Peak Frequency: 451.06 Hz, Note: A, Octave: 4, at 10/9/2024 12:32:11 PM
Peak Frequency: 234.32 Hz, Note: A#, Octave: 3, at 10/9/2024 12:32:11 PM
Peak Frequency: 462.78 Hz, Note: A#, Octave: 4, at 10/9/2024 12:32:11 PM
Peak Frequency: 421.77 Hz, Note: G#, Octave: 4, at 10/9/2024 12:32:11 PM
Peak Frequency: 433.49 Hz, Note: A, Octave: 4, at 10/9/2024 12:32:11 PM
Peak Frequency: 468.64 Hz, Note: A#, Octave: 4, at 10/9/2024 12:32:11 PM
Peak Frequency: 451.06 Hz, Note: A, Octave: 4, at 10/9/2024 12:32:11 PM
Peak Frequency: 421.77 Hz, Note: G#, Octave: 4, at 10/9/2024 12:32:11 PM
Peak Frequency: 427.63 Hz, Note: A, Octave: 4, at 10/9/2024 12:32:11 PM
Peak Frequency: 462.78 Hz, Note: A#, Octave: 4, at 10/9/2024 12:32:11 PM
Peak Frequency: 240.18 Hz, Note: B, Octave: 3, at 10/9/2024 12:32:11 PM
Peak Frequency: 480.35 Hz, Note: B, Octave: 4, at 10/9/2024 12:32:11 PM
Peak Frequency: 1,663.66 Hz, Note: G#, Octave: 6, at 10/9/2024 12:32:11 PM
Peak Frequency: 158.16 Hz, Note: D#, Octave: 3, at 10/9/2024 12:32:11 PM
Peak Frequency: 468.64 Hz, Note: A#, Octave: 4, at 10/9/2024 12:32:11 PM
Peak Frequency: 433.49 Hz, Note: A, Octave: 4, at 10/9/2024 12:32:11 PM
Peak Frequency: 445.20 Hz, Note: A, Octave: 4, at 10/9/2024 12:32:11 PM
Peak Frequency: 398.34 Hz, Note: G, Octave: 4, at 10/9/2024 12:32:11 PM
Peak Frequency: 451.06 Hz, Note: A, Octave: 4, at 10/9/2024 12:32:11 PM
Peak Frequency: 433.49 Hz, Note: A, Octave: 4, at 10/9/2024 12:32:11 PM
Peak Frequency: 421.77 Hz, Note: G#, Octave: 4, at 10/9/2024 12:32:11 PM
Peak Frequency: 404.20 Hz, Note: G#, Octave: 4, at 10/9/2024 12:32:12 PM
Peak Frequency: 456.92 Hz, Note: A#, Octave: 4, at 10/9/2024 12:32:12 PM
Peak Frequency: 445.20 Hz, Note: A, Octave: 4, at 10/9/2024 12:32:12 PM
Peak Frequency: 433.49 Hz, Note: A, Octave: 4, at 10/9/2024 12:32:12 PM
Peak Frequency: 415.91 Hz, Note: G#, Octave: 4, at 10/9/2024 12:32:12 PM
Peak Frequency: 445.20 Hz, Note: A, Octave: 4, at 10/9/2024 12:32:12 PM
Peak Frequency: 439.35 Hz, Note: A, Octave: 4, at 10/9/2024 12:32:12 PM
Peak Frequency: 427.63 Hz, Note: A, Octave: 4, at 10/9/2024 12:32:12 PM
Peak Frequency: 193.31 Hz, Note: G, Octave: 3, at 10/9/2024 12:32:12 PM
Peak Frequency: 445.20 Hz, Note: A, Octave: 4, at 10/9/2024 12:32:12 PM
Peak Frequency: 445.20 Hz, Note: A, Octave: 4, at 10/9/2024 12:32:12 PM
Peak Frequency: 433.49 Hz, Note: A, Octave: 4, at 10/9/2024 12:32:12 PM
Peak Frequency: 445.20 Hz, Note: A, Octave: 4, at 10/9/2024 12:32:12 PM
Peak Frequency: 439.35 Hz, Note: A, Octave: 4, at 10/9/2024 12:32:12 PM
Peak Frequency: 468.64 Hz, Note: A#, Octave: 4, at 10/9/2024 12:32:12 PM
Peak Frequency: 427.63 Hz, Note: A, Octave: 4, at 10/9/2024 12:32:12 PM
Peak Frequency: 433.49 Hz, Note: A, Octave: 4, at 10/9/2024 12:32:12 PM
Peak Frequency: 287.04 Hz, Note: D, Octave: 4, at 10/9/2024 12:32:12 PM
Peak Frequency: 1,622.65 Hz, Note: G#, Octave: 6, at 10/9/2024 12:32:12 PM
Peak Frequency: 3,098.85 Hz, Note: G, Octave: 7, at 10/9/2024 12:32:12 PM
Peak Frequency: 287.04 Hz, Note: D, Octave: 4, at 10/9/2024 12:32:12 PM
Peak Frequency: 374.91 Hz, Note: F#, Octave: 4, at 10/9/2024 12:32:12 PM
Peak Frequency: 386.62 Hz, Note: G, Octave: 4, at 10/9/2024 12:32:12 PM
Peak Frequency: 410.06 Hz, Note: G#, Octave: 4, at 10/9/2024 12:32:12 PM
Peak Frequency: 486.21 Hz, Note: B, Octave: 4, at 10/9/2024 12:32:12 PM
Peak Frequency: 421.77 Hz, Note: G#, Octave: 4, at 10/9/2024 12:32:12 PM
Peak Frequency: 404.20 Hz, Note: G#, Octave: 4, at 10/9/2024 12:32:12 PM
Peak Frequency: 298.76 Hz, Note: D, Octave: 4, at 10/9/2024 12:32:12 PM
Peak Frequency: 263.61 Hz, Note: C, Octave: 4, at 10/9/2024 12:32:12 PM
Peak Frequency: 837.69 Hz, Note: G#, Octave: 5, at 10/9/2024 12:32:12 PM
Peak Frequency: 275.32 Hz, Note: C#, Octave: 4, at 10/9/2024 12:32:12 PM
Peak Frequency: 205.03 Hz, Note: G#, Octave: 3, at 10/9/2024 12:32:12 PM
Peak Frequency: 421.77 Hz, Note: G#, Octave: 4, at 10/9/2024 12:32:13 PM
Peak Frequency: 263.61 Hz, Note: C, Octave: 4, at 10/9/2024 12:32:13 PM
Peak Frequency: 3,122.28 Hz, Note: G, Octave: 7, at 10/9/2024 12:32:13 PM
Peak Frequency: 2,852.82 Hz, Note: F, Octave: 7, at 10/9/2024 12:32:13 PM
Peak Frequency: 234.32 Hz, Note: A#, Octave: 3, at 10/9/2024 12:32:13 PM
Peak Frequency: 415.91 Hz, Note: G#, Octave: 4, at 10/9/2024 12:32:13 PM
Peak Frequency: 386.62 Hz, Note: G, Octave: 4, at 10/9/2024 12:32:13 PM
Peak Frequency: 5,090.55 Hz, Note: D#, Octave: 8, at 10/9/2024 12:32:13 PM
Peak Frequency: 1,025.14 Hz, Note: C, Octave: 6, at 10/9/2024 12:32:13 PM
Peak Frequency: 99.59 Hz, Note: G, Octave: 2, at 10/9/2024 12:32:13 PM
Peak Frequency: 123.02 Hz, Note: B, Octave: 2, at 10/9/2024 12:32:13 PM
Peak Frequency: 128.87 Hz, Note: C, Octave: 3, at 10/9/2024 12:32:13 PM
Peak Frequency: 105.44 Hz, Note: G#, Octave: 2, at 10/9/2024 12:32:13 PM
Peak Frequency: 199.17 Hz, Note: G, Octave: 3, at 10/9/2024 12:32:13 PM
Peak Frequency: 187.45 Hz, Note: F#, Octave: 3, at 10/9/2024 12:32:13 PM
Peak Frequency: 697.10 Hz, Note: F, Octave: 5, at 10/9/2024 12:32:13 PM
Peak Frequency: 609.23 Hz, Note: D#, Octave: 5, at 10/9/2024 12:32:13 PM
Peak Frequency: 152.31 Hz, Note: D#, Octave: 3, at 10/9/2024 12:32:13 PM
Peak Frequency: 210.89 Hz, Note: G#, Octave: 3, at 10/9/2024 12:32:13 PM
Peak Frequency: 240.18 Hz, Note: B, Octave: 3, at 10/9/2024 12:32:13 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:32:13 PM
Peak Frequency: 169.88 Hz, Note: F, Octave: 3, at 10/9/2024 12:32:13 PM
Peak Frequency: 193.31 Hz, Note: G, Octave: 3, at 10/9/2024 12:32:13 PM
Peak Frequency: 134.73 Hz, Note: C#, Octave: 3, at 10/9/2024 12:32:13 PM
Peak Frequency: 152.31 Hz, Note: D#, Octave: 3, at 10/9/2024 12:32:13 PM
Peak Frequency: 146.45 Hz, Note: D, Octave: 3, at 10/9/2024 12:32:13 PM
Peak Frequency: 111.30 Hz, Note: A, Octave: 2, at 10/9/2024 12:32:13 PM
Peak Frequency: 146.45 Hz, Note: D, Octave: 3, at 10/9/2024 12:32:13 PM
Peak Frequency: 128.87 Hz, Note: C, Octave: 3, at 10/9/2024 12:32:13 PM
Peak Frequency: 164.02 Hz, Note: E, Octave: 3, at 10/9/2024 12:32:13 PM
Peak Frequency: 146.45 Hz, Note: D, Octave: 3, at 10/9/2024 12:32:13 PM
Peak Frequency: 134.73 Hz, Note: C#, Octave: 3, at 10/9/2024 12:32:13 PM
Peak Frequency: 146.45 Hz, Note: D, Octave: 3, at 10/9/2024 12:32:14 PM
Peak Frequency: 164.02 Hz, Note: E, Octave: 3, at 10/9/2024 12:32:14 PM
Peak Frequency: 134.73 Hz, Note: C#, Octave: 3, at 10/9/2024 12:32:14 PM
Peak Frequency: 134.73 Hz, Note: C#, Octave: 3, at 10/9/2024 12:32:14 PM
Peak Frequency: 158.16 Hz, Note: D#, Octave: 3, at 10/9/2024 12:32:14 PM
Peak Frequency: 193.31 Hz, Note: G, Octave: 3, at 10/9/2024 12:32:14 PM
Peak Frequency: 158.16 Hz, Note: D#, Octave: 3, at 10/9/2024 12:32:14 PM
Peak Frequency: 421.77 Hz, Note: G#, Octave: 4, at 10/9/2024 12:32:14 PM
Peak Frequency: 158.16 Hz, Note: D#, Octave: 3, at 10/9/2024 12:32:14 PM
Peak Frequency: 427.63 Hz, Note: A, Octave: 4, at 10/9/2024 12:32:14 PM
Peak Frequency: 146.45 Hz, Note: D, Octave: 3, at 10/9/2024 12:32:14 PM
Peak Frequency: 134.73 Hz, Note: C#, Octave: 3, at 10/9/2024 12:32:14 PM
Peak Frequency: 169.88 Hz, Note: F, Octave: 3, at 10/9/2024 12:32:14 PM
Peak Frequency: 146.45 Hz, Note: D, Octave: 3, at 10/9/2024 12:32:14 PM
Peak Frequency: 111.30 Hz, Note: A, Octave: 2, at 10/9/2024 12:32:14 PM
Peak Frequency: 134.73 Hz, Note: C#, Octave: 3, at 10/9/2024 12:32:14 PM
Peak Frequency: 140.59 Hz, Note: C#, Octave: 3, at 10/9/2024 12:32:14 PM
Peak Frequency: 128.87 Hz, Note: C, Octave: 3, at 10/9/2024 12:32:14 PM
Peak Frequency: 152.31 Hz, Note: D#, Octave: 3, at 10/9/2024 12:32:14 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:32:14 PM
Peak Frequency: 111.30 Hz, Note: A, Octave: 2, at 10/9/2024 12:32:14 PM
Peak Frequency: 152.31 Hz, Note: D#, Octave: 3, at 10/9/2024 12:32:14 PM
Peak Frequency: 128.87 Hz, Note: C, Octave: 3, at 10/9/2024 12:32:14 PM
Peak Frequency: 140.59 Hz, Note: C#, Octave: 3, at 10/9/2024 12:32:14 PM
Peak Frequency: 140.59 Hz, Note: C#, Octave: 3, at 10/9/2024 12:32:14 PM
Peak Frequency: 140.59 Hz, Note: C#, Octave: 3, at 10/9/2024 12:32:14 PM
Peak Frequency: 140.59 Hz, Note: C#, Octave: 3, at 10/9/2024 12:32:14 PM
Peak Frequency: 140.59 Hz, Note: C#, Octave: 3, at 10/9/2024 12:32:14 PM
Peak Frequency: 140.59 Hz, Note: C#, Octave: 3, at 10/9/2024 12:32:14 PM
Peak Frequency: 140.59 Hz, Note: C#, Octave: 3, at 10/9/2024 12:32:14 PM
Peak Frequency: 140.59 Hz, Note: C#, Octave: 3, at 10/9/2024 12:32:14 PM
Peak Frequency: 140.59 Hz, Note: C#, Octave: 3, at 10/9/2024 12:32:14 PM
Peak Frequency: 140.59 Hz, Note: C#, Octave: 3, at 10/9/2024 12:32:15 PM
Peak Frequency: 140.59 Hz, Note: C#, Octave: 3, at 10/9/2024 12:32:15 PM
Peak Frequency: 140.59 Hz, Note: C#, Octave: 3, at 10/9/2024 12:32:15 PM
Peak Frequency: 140.59 Hz, Note: C#, Octave: 3, at 10/9/2024 12:32:15 PM
Peak Frequency: 140.59 Hz, Note: C#, Octave: 3, at 10/9/2024 12:32:15 PM
Peak Frequency: 140.59 Hz, Note: C#, Octave: 3, at 10/9/2024 12:32:15 PM
Peak Frequency: 140.59 Hz, Note: C#, Octave: 3, at 10/9/2024 12:32:15 PM
Peak Frequency: 140.59 Hz, Note: C#, Octave: 3, at 10/9/2024 12:32:15 PM
Peak Frequency: 140.59 Hz, Note: C#, Octave: 3, at 10/9/2024 12:32:15 PM
Peak Frequency: 146.45 Hz, Note: D, Octave: 3, at 10/9/2024 12:32:15 PM
Peak Frequency: 140.59 Hz, Note: C#, Octave: 3, at 10/9/2024 12:32:15 PM
Peak Frequency: 140.59 Hz, Note: C#, Octave: 3, at 10/9/2024 12:32:15 PM
Peak Frequency: 140.59 Hz, Note: C#, Octave: 3, at 10/9/2024 12:32:15 PM
Peak Frequency: 140.59 Hz, Note: C#, Octave: 3, at 10/9/2024 12:32:15 PM
Peak Frequency: 140.59 Hz, Note: C#, Octave: 3, at 10/9/2024 12:32:15 PM
Peak Frequency: 140.59 Hz, Note: C#, Octave: 3, at 10/9/2024 12:32:15 PM
Peak Frequency: 140.59 Hz, Note: C#, Octave: 3, at 10/9/2024 12:32:15 PM
Peak Frequency: 140.59 Hz, Note: C#, Octave: 3, at 10/9/2024 12:32:15 PM
Peak Frequency: 210.89 Hz, Note: G#, Octave: 3, at 10/9/2024 12:32:15 PM
Peak Frequency: 169.88 Hz, Note: F, Octave: 3, at 10/9/2024 12:32:15 PM
Peak Frequency: 164.02 Hz, Note: E, Octave: 3, at 10/9/2024 12:32:15 PM
Peak Frequency: 339.76 Hz, Note: F, Octave: 4, at 10/9/2024 12:32:15 PM
Peak Frequency: 187.45 Hz, Note: F#, Octave: 3, at 10/9/2024 12:32:15 PM
Peak Frequency: 205.03 Hz, Note: G#, Octave: 3, at 10/9/2024 12:32:15 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:32:15 PM
Peak Frequency: 134.73 Hz, Note: C#, Octave: 3, at 10/9/2024 12:32:15 PM
Peak Frequency: 187.45 Hz, Note: F#, Octave: 3, at 10/9/2024 12:32:15 PM
Peak Frequency: 210.89 Hz, Note: G#, Octave: 3, at 10/9/2024 12:32:15 PM
Peak Frequency: 216.74 Hz, Note: A, Octave: 3, at 10/9/2024 12:32:15 PM
Peak Frequency: 181.60 Hz, Note: F#, Octave: 3, at 10/9/2024 12:32:15 PM
Peak Frequency: 169.88 Hz, Note: F, Octave: 3, at 10/9/2024 12:32:15 PM
Peak Frequency: 181.60 Hz, Note: F#, Octave: 3, at 10/9/2024 12:32:15 PM
Peak Frequency: 175.74 Hz, Note: F, Octave: 3, at 10/9/2024 12:32:16 PM
Peak Frequency: 146.45 Hz, Note: D, Octave: 3, at 10/9/2024 12:32:16 PM
Peak Frequency: 134.73 Hz, Note: C#, Octave: 3, at 10/9/2024 12:32:16 PM
Peak Frequency: 152.31 Hz, Note: D#, Octave: 3, at 10/9/2024 12:32:16 PM
Peak Frequency: 6,268.00 Hz, Note: G, Octave: 8, at 10/9/2024 12:32:16 PM
Peak Frequency: 5,857.94 Hz, Note: F#, Octave: 8, at 10/9/2024 12:32:16 PM
Peak Frequency: 5,506.47 Hz, Note: F, Octave: 8, at 10/9/2024 12:32:16 PM
Peak Frequency: 6,795.22 Hz, Note: G#, Octave: 8, at 10/9/2024 12:32:16 PM
Peak Frequency: 5,494.75 Hz, Note: F, Octave: 8, at 10/9/2024 12:32:16 PM
Peak Frequency: 6,771.78 Hz, Note: G#, Octave: 8, at 10/9/2024 12:32:16 PM
Peak Frequency: 6,789.36 Hz, Note: G#, Octave: 8, at 10/9/2024 12:32:16 PM
Peak Frequency: 6,777.64 Hz, Note: G#, Octave: 8, at 10/9/2024 12:32:16 PM
Peak Frequency: 5,957.53 Hz, Note: F#, Octave: 8, at 10/9/2024 12:32:16 PM
Peak Frequency: 123.02 Hz, Note: B, Octave: 2, at 10/9/2024 12:32:16 PM
Peak Frequency: 128.87 Hz, Note: C, Octave: 3, at 10/9/2024 12:32:16 PM
Peak Frequency: 4,317.31 Hz, Note: C#, Octave: 8, at 10/9/2024 12:32:16 PM
Peak Frequency: 4,709.79 Hz, Note: D, Octave: 8, at 10/9/2024 12:32:16 PM
Peak Frequency: 5,184.28 Hz, Note: E, Octave: 8, at 10/9/2024 12:32:16 PM
Peak Frequency: 4,985.11 Hz, Note: D#, Octave: 8, at 10/9/2024 12:32:16 PM
Peak Frequency: 146.45 Hz, Note: D, Octave: 3, at 10/9/2024 12:32:16 PM
Peak Frequency: 1,253.60 Hz, Note: D#, Octave: 6, at 10/9/2024 12:32:16 PM
Peak Frequency: 1,277.03 Hz, Note: D#, Octave: 6, at 10/9/2024 12:32:16 PM
Peak Frequency: 1,423.48 Hz, Note: F, Octave: 6, at 10/9/2024 12:32:16 PM
Peak Frequency: 146.45 Hz, Note: D, Octave: 3, at 10/9/2024 12:32:16 PM
